,Unnamed: 0,budget,homepage,id,imdb_id,revenue,runtime,language,description,popularity,title,rating,votes,year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8
1765,1765,40000000,,39513,tt1092026,97984015,104,en,"past 60 years, space traveling smart ass named paul locked top secret military base, advising world leaders kind  worries he’s outlived usefulness dissection table drawing uncomfortably close, paul escapes first rv passes compound area 51  fortunately, contains two earthlings likely rescue harbor alien run ",38.0,Paul,6.7,5001,2011,Adventure,Comedy,ScienceFiction,,,,,
1767,1767,0,,67308,tt1365048,0,118,cn,"loosely based 17th century erotic chinese story named carnal prayer mat, story follows young scholar named yangsheng gets married beautiful daughter local merchant  sex life proves unsatisfactory, yangsheng leaves home journeys pavilion ultimate bliss ",37.993,3-D Sex and Zen: Extreme Ecstasy,4.7,71,2011,Adventure,Drama,Romance,,,,,
1768,1768,0,https://www.netflix.com/title/81026818,583083,tt9784456,0,132,en,"college decisions looming, elle juggles long distance romance noah, changing relationship bestie lee feelings new classmate ",37.978,The Kissing Booth 2,7.8,4647,2020,Comedy,Romance,,,,,,
1769,1769,0,https://www.netflix.com/title/81074110,775996,tt10451914,0,116,en,"near future, drone pilot sent deadly militarized zone must work android officer locate doomsday device ",37.961,Outside the Wire,6.4,1549,2021,Action,ScienceFiction,Thriller,,,,,
1772,1772,0,,860159,tt15096128,0,92,en,"aspiring young artist forced join high school track team, uses opportunity pursue girl harboring long time crush on  soon finds falling unexpected teammate discovers real love feels like ",37.94,Crush,7.7,295,2022,Comedy,Romance,,,,,,
1775,1775,0,,861057,tt14973630,0,87,en,"family gets trapped storm flooded vacation rental, tries escape hungry shark made way house ",37.905,Swim,6.3,41,2021,Action,Horror,,,,,,
1776,1776,14000000,http://www.brokebackmountain.com,142,tt0388795,178043761,134,en,"two modern day cowboys meet shepherding job summer '63, two share raw powerful summer together turns lifelong relationship conflict",37.898,Brokeback Mountain,7.8,6024,2005,Drama,Romance,,,,,,
1777,1777,0,https://www.amazon.com/dp/B0797CB8H4,398181,tt5742374,10891281,89,en,"traumatised veteran, unafraid violence, tracks missing girls living  job spins control, nightmares overtake conspiracy uncovered leading may death trip awakening ",37.882,You Were Never Really Here,6.6,2403,2017,Crime,Drama,Thriller,,,,,
1778,1778,16000000,,8467,tt0109686,247275374,107,en,"lloyd harry two men whose stupidity really indescribable  mary, beautiful woman, loses important suitcase money leaves aspen, two friends  who found suitcase  decide return her   adventures  finally get aspen where, using lost money live fight mary's heart ",37.872,Dumb and Dumber,6.6,5274,1994,Comedy,,,,,,,
1780,1780,5500000,,530254,tt8574252,24340302,125,ko,"ja yoon high school student struggles memory loss endured unknown trauma childhood  trying uncover truth, unwittingly dragged world crime finds journey awaken many secrets hidden deep within ",37.865,The Witch: Part 1. The Subversion,7.8,348,2018,Action,Mystery,ScienceFiction,,,,,
1781,1781,0,,750209,,0,85,ko,"kang seo, prestigious college student lived tutor convenience store part timer received tutoring request one day  kang seo, tutoring gangster's daughter, goes bed gangster's newly remarried wife, soon threatened gangster ",37.86,Dangerous Lesson,5.3,4,2020,Drama,,,,,,,
1782,1782,0,https://www.marvel.com/movies/deadpool-3,533535,tt6263850,0,0,en,third installment deadpool franchise ,37.859,Deadpool 3,0.0,0,2024,Action,Comedy,,,,,,
1784,1784,5000000,http://www.asabovesobelowmovie.com/,256274,tt2870612,41900000,93,en,"team explorers ventures catacombs lie beneath streets paris, uncover dark secret lies within city dead ",37.838,"As Above, So Below",6.6,2859,2014,Horror,Thriller,,,,,,
1786,1786,16000000,https://www.20thcenturystudios.com/movies/jennifers-body,19994,tt1131734,31556061,107,en,"jennifer, gorgeous, seductive cheerleader takes evil whole new level possessed sinister demon  best friend stop jennifer's reign terror late ",37.791,Jennifer's Body,5.9,3158,2009,Comedy,Horror,,,,,,
1787,1787,15000000,,15196,tt0088930,14643997,94,en,"clue finds six colorful dinner guests gathered mansion host, mr  boddy    turns dead secret exposed  blackmailing them  killer among them, guests boddy's chatty butler must suss culprit body count rises ",37.781,Clue,7.2,1406,1985,Comedy,Crime,Mystery,Thriller,,,,
1789,1789,120000000,https://family.20thcenturystudios.com/movies/fantastic-four,166424,tt1502712,167977596,100,en,"four young outsiders teleport dangerous universe, alters physical form shocking ways  lives irrevocably upended, team must learn harness daunting new abilities work together save earth former friend turned enemy ",37.77,Fantastic Four,4.4,5388,2015,Action,Adventure,ScienceFiction,,,,,
1791,1791,0,https://www.miramax.com/movie/confess-fletch/,724665,tt12718300,500000,98,en,"roguishly charming endlessly troublesome fletch becomes prime suspect murder case searching stolen art collection  way prove innocence  find long list suspects culprit   eccentric art dealer missing playboy crazy neighbor fletch’s italian girlfriend  crime, fact, never disorganized ",37.762,"Confess, Fletch",6.2,73,2022,Comedy,Crime,Mystery,Thriller,,,,
1792,1792,0,,50124,tt0174931,0,105,it,"story takes place northern italy 1950's  lola masetto get married  masetto wants keep lola virgin married  lola impatient remain chastity wedding night  wants sure masetto good lover, commits marriage  everything trick masetto breaking moral tradition ",37.761,Frivolous Lola,4.8,163,1998,Comedy,Romance,,,,,,
1793,1793,0,https://www.amazon.com/dp/B0B8TPM9GG,714888,tt15301048,0,141,es,"1980s, team lawyers takes heads argentina's bloody military dictatorship battle odds race time ",37.745,"Argentina, 1985",8.3,183,2022,Drama,,,,,,,
1794,1794,500000,http://www.fireproofthemovie.com/,14438,tt1129423,33456317,122,en,"caleb holt, heroic fire captain values dedication service others else  important partnership life, marriage, go smoke  gripping story follows one man's desire transform life marriage healing power faith fully embrace fireman's code   never leave partner behind  ",37.697,Fireproof,7.6,583,2008,Drama,Romance,,,,,,
1795,1795,0,http://www.shadowinthecloudfilm.com,675327,tt9691136,1025190,83,en,wwii pilot traveling top secret documents b 17 flying fortress encounters evil presence board flight ,37.688,Shadow in the Cloud,5.8,682,2020,Action,Horror,War,,,,,
1796,1796,180000000,http://legendoftarzan.com,258489,tt0918940,356743061,109,en,"tarzan, acclimated life london, called back former home jungle investigate activities mining encampment ",37.671,The Legend of Tarzan,5.9,5711,2016,Action,Adventure,Fantasy,,,,,
1797,1797,25000000,http://www.thegreythemovie.com/,75174,tt1601913,77278331,117,en,"following grueling five week shift alaskan oil refinery, workers led sharpshooter john ottway, flying home much needed vacation  brutal storm causes plane crash frozen wilderness, eight men, including ottway, survive  trek southward toward civilization safety, ottway companions must battle mortal injuries, icy elements, pack hungry wolves ",37.65,The Grey,6.6,3383,2012,Action,Adventure,Drama,Thriller,,,,
1799,1799,13000000,https://www.lionsgate.com/movies/the-perks-of-being-a-wallflower,84892,tt1659337,33400000,103,en,"pittsburgh, pennsylvania, 1991  high school freshman charlie wallflower, always watching life sidelines, two senior students, sam stepbrother patrick, become mentors, helping discover joys friendship, music love ",37.612,The Perks of Being a Wallflower,7.8,9355,2012,Drama,,,,,,,
1800,1800,4000000,https://www.filmfactoryentertainment.com/films/the-invisible-guest,411088,tt4857264,30000000,107,es,"barcelona, spain  adrián doria, young successful businessman accused murder, meets one night virginia goodman, expert interrogation lawyer, order devise defense strategy ",37.602,The Invisible Guest,8.1,3950,2017,Drama,Mystery,Thriller,,,,,
1801,1801,0,http://www.meganismissing.com,63197,tt1087461,0,85,en,"fourteen year old megan best friend amy spend lot time internet, posting videos chatting guys online  one night megan chats guy named josh convinces meet date  next day, megan missing forever  based actual cases child abduction ",37.59,Megan Is Missing,6.3,513,2011,Drama,Horror,Thriller,,,,,
1803,1803,200000000,http://www.starwars.com/films/rogue-one,330459,tt3748528,1056057273,133,en,rogue band resistance fighters unite mission steal death star plans bring new hope galaxy ,37.529,Rogue One: A Star Wars Story,7.5,13679,2016,Action,Adventure,ScienceFiction,,,,,
1804,1804,24000000,https://www.mgm.com/movies/rocky-balboa,1246,tt0479143,155929020,101,en,"wife dead son hates old man still fight him  loses highly publicized virtual boxing match ex champ rocky balboa, reigning heavyweight titleholder mason dixon retaliates challenging rocky nationally televised, 10 round exhibition bout  surprise son friends, rocky agrees come retirement face opponent who's faster, stronger, thirty years junior ",37.527,Rocky Balboa,6.8,2898,2006,Drama,,,,,,,
1808,1808,45000000,http://www.deathracemovie.net/,10483,tt0452608,76014335,105,en,"terminal island, new york  2020  overcrowding us penal system reached breaking point  prisons turned monolithic weyland corporation, sees jails full thugs opportunity televised sport  adrenalized inmates, global audience hungry violence spectacular, enclosed arena come together form 'death race', biggest, brutal event ",37.482,Death Race,6.2,3255,2008,Action,ScienceFiction,Thriller,,,,,
1809,1809,140000000,https://www.warnerbros.com/last-samurai,616,tt0325710,456758981,154,en,"nathan algren american hired instruct japanese army ways modern warfare, finds learning respect samurai honorable principles rule them  pressed destroy samurai's way life name modernization open trade, algren decides become ultimate warrior fight right exist ",37.477,The Last Samurai,7.6,5919,2003,Action,Drama,War,,,,,
1810,1810,40000000,,278924,tt3522806,125729635,98,en,"arthur bishop thought put murderous past behind formidable foe kidnaps love life  forced travel globe complete three impossible assassinations, best, make look like accidents ",37.475,Mechanic: Resurrection,5.9,2879,2016,Action,Crime,Thriller,,,,,
1812,1812,0,https://www.hulu.com/movie/tentacles-8ff206c7-2faf-4b4e-a4aa-fb7bc8966bf0,786300,tt11828644,0,84,en,"young los angeles couple tara sam fall head heels new romance, entwining lives until intimacy transforms something terrifying ",37.465,Tentacles,6.1,92,2021,Horror,Romance,,,,,,
1813,1813,1500000,,8329,tt1038988,32511655,78,es,television reporter cameraman follow emergency workers dark apartment building quickly locked inside something terrifying ,37.452,[REC],7.2,3674,2007,Horror,Mystery,,,,,,
1814,1814,19000000,https://www.sonypictures.com/movies/badboys,9737,tt0112442,141407024,119,en,"marcus burnett hen pecked family man  mike lowry foot loose fancy free ladies' man  miami policemen, 72 hours reclaim consignment drugs stolen station's nose  complicate matters, order get assistance sole witness murder, pretend other ",37.4,Bad Boys,6.8,5437,1995,Action,Comedy,Crime,Thriller,,,,
1816,1816,0,,302945,tt5471184,0,91,ko,"ga hee appeared front seong min bored running book store retiring  ga hee runs ballet school wasn t good terms husband, led seong min falling madly love together  know shouldn t together, that s makes everything even better  later on, love reaches point destruction   ",37.39,Love Affair,5.5,14,2014,Drama,Romance,,,,,,
1817,1817,120000000,http://www.jasonbournemovie.com,324668,tt4196776,415484914,123,en,dangerous former operative cia drawn hiding uncover hidden truths past ,37.285,Jason Bourne,6.3,5096,2016,Action,Thriller,,,,,,
1819,1819,40000000,,6114,tt0103874,215862692,128,en,"dracula leaves captive jonathan harker transylvania london search mina murray, reincarnation dracula's long dead wife elisabeta, obsessed vampire hunter dr  van helsing sets end madness ",37.26,Bram Stoker's Dracula,7.4,4289,1992,Horror,Romance,,,,,,
1821,1821,15000000,,4011,tt0094721,74714298,92,en,"untimely death, newly dead new england couple seek help deranged demon exorcist scare affluent new york family home ",37.231,Beetlejuice,7.4,5761,1988,Comedy,Fantasy,,,,,,
1823,1823,0,,339527,tt1291570,22586863,101,en,"psychic doctor, john clancy, works fbi special agent search serial killer ",37.222,Solace,6.4,1953,2015,Crime,Mystery,Thriller,,,,,
1824,1824,3000000,,10014,tt0089686,30000000,87,en,"new family moves house elm street, long, kids nightmares deceased child murderer freddy krueger  time, freddy attempts possess teenage boy cause havoc real world, overcome boy's sweetheart master fear ",37.185,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.8,1516,1985,Horror,,,,,,,
